id,drought_stress_factor_1_to_5,growth_scenario,market_gravity
45_0,3,high_growth,75
45_1,3,high_growth,75
45_10,3,high_growth,75
45_11,3,high_growth,75
45_2,3,high_growth,75
45_3,3,high_growth,75
45_4,3,high_growth,75
45_5,3,high_growth,75
45_6,3,high_growth,75
45_7,3,high_growth,75
45_8,3,high_growth,75
45_9,3,high_growth,75
47_0,5,high_growth,75
47_1,5,high_growth,75
47_2,5,high_growth,75
47_3,5,high_growth,75
47_4,5,high_growth,75
47_5,5,high_growth,75
47_6,5,high_growth,75
47_7,5,high_growth,75
48_0,4,high_growth,75
48_1,4,high_growth,75
48_10,4,high_growth,75
48_100,4,high_growth,75
48_101,4,high_growth,75
48_102,4,high_growth,75
48_103,4,high_growth,75
48_104,4,high_growth,75
48_105,4,high_growth,75
48_106,4,high_growth,75
48_107,4,high_growth,75
48_108,4,high_growth,75
48_109,4,high_growth,75
48_11,4,high_growth,75
48_110,4,high_growth,75
48_111,4,high_growth,75
48_112,4,high_growth,75
48_113,4,high_growth,75
48_114,4,high_growth,75
48_115,4,high_growth,75
48_116,4,high_growth,75
48_117,4,high_growth,75
48_118,4,high_growth,75
48_119,4,high_growth,75
48_12,4,high_growth,75
48_120,4,high_growth,75
48_121,4,high_growth,75
48_122,4,high_growth,75
48_123,4,high_growth,75
48_124,4,high_growth,75
48_125,4,high_growth,75
48_126,4,high_growth,75
48_127,4,high_growth,75
48_128,4,high_growth,75
48_129,4,high_growth,75
48_13,4,high_growth,75
48_130,4,high_growth,75
48_131,4,high_growth,75
48_132,4,high_growth,75
48_14,4,high_growth,75
48_15,4,high_growth,75
48_16,4,high_growth,75
48_17,4,high_growth,75
48_18,4,high_growth,75
48_19,4,high_growth,75
48_2,4,high_growth,75
48_20,4,high_growth,75
48_21,4,high_growth,75
48_22,4,high_growth,75
48_23,4,high_growth,75
48_24,4,high_growth,75
48_25,4,high_growth,75
48_26,4,high_growth,75
48_27,4,high_growth,75
48_28,4,high_growth,75
48_29,4,high_growth,75
48_3,4,high_growth,75
48_30,4,high_growth,75
48_31,4,high_growth,75
48_32,4,high_growth,75
48_33,4,high_growth,75
48_34,4,high_growth,75
48_35,4,high_growth,75
48_36,4,high_growth,75
48_37,4,high_growth,75
48_38,4,high_growth,75
48_39,4,high_growth,75
48_4,4,high_growth,75
48_40,4,high_growth,75
48_41,4,high_growth,75
48_42,4,high_growth,75
48_43,4,high_growth,75
48_44,4,high_growth,75
48_45,4,high_growth,75
48_46,4,high_growth,75
48_47,4,high_growth,75
48_48,4,high_growth,75
48_49,4,high_growth,75
48_5,4,high_growth,75
48_50,4,high_growth,75
48_51,4,high_growth,75
48_52,4,high_growth,75
48_53,4,high_growth,75
48_54,4,high_growth,75
48_55,4,high_growth,75
48_56,4,high_growth,75
48_57,4,high_growth,75
48_58,4,high_growth,75
48_59,4,high_growth,75
48_6,4,high_growth,75
48_60,4,high_growth,75
48_61,4,high_growth,75
48_62,4,high_growth,75
48_63,4,high_growth,75
48_64,4,high_growth,75
48_65,4,high_growth,75
48_66,4,high_growth,75
48_67,4,high_growth,75
48_68,4,high_growth,75
48_69,4,high_growth,75
48_7,4,high_growth,75
48_70,4,high_growth,75
48_71,4,high_growth,75
48_72,4,high_growth,75
48_73,4,high_growth,75
48_74,4,high_growth,75
48_75,4,high_growth,75
48_76,4,high_growth,75
48_77,4,high_growth,75
48_78,4,high_growth,75
48_79,4,high_growth,75
48_8,4,high_growth,75
48_80,4,high_growth,75
48_81,4,high_growth,75
48_82,4,high_growth,75
48_83,4,high_growth,75
48_84,4,high_growth,75
48_85,4,high_growth,75
48_86,4,high_growth,75
48_87,4,high_growth,75
48_88,4,high_growth,75
48_89,4,high_growth,75
48_9,4,high_growth,75
48_90,4,high_growth,75
48_91,4,high_growth,75
48_92,4,high_growth,75
48_93,4,high_growth,75
48_94,4,high_growth,75
48_95,4,high_growth,75
48_96,4,high_growth,75
48_97,4,high_growth,75
48_98,4,high_growth,75
48_99,4,high_growth,75
49_0,3,high_growth,75
49_1,3,high_growth,75
49_10,3,high_growth,75
49_11,3,high_growth,75
49_12,3,high_growth,75
49_13,3,high_growth,75
49_14,3,high_growth,75
49_2,3,high_growth,75
49_3,3,high_growth,75
49_4,3,high_growth,75
49_5,3,high_growth,75
49_6,3,high_growth,75
49_7,3,high_growth,75
49_8,3,high_growth,75
49_9,3,high_growth,75
51_0,1,high_growth,75
51_1,1,high_growth,75
51_10,1,high_growth,75
51_100,4,high_growth,75
51_101,4,high_growth,75
51_102,4,high_growth,75
51_103,4,high_growth,75
51_104,4,high_growth,75
51_105,4,high_growth,75
51_106,4,high_growth,75
51_107,4,high_growth,75
51_108,1,high_growth,75
51_109,4,high_growth,75
51_11,4,high_growth,75
51_110,4,high_growth,75
51_111,1,high_growth,75
51_112,1,high_growth,75
51_113,1,high_growth,75
51_114,4,high_growth,75
51_115,4,high_growth,75
51_116,4,high_growth,75
51_117,4,high_growth,75
51_118,4,high_growth,75
51_119,4,high_growth,75
51_12,4,high_growth,75
51_120,4,high_growth,75
51_121,4,high_growth,75
51_122,4,high_growth,75
51_123,4,high_growth,75
51_124,4,high_growth,75
51_125,4,high_growth,75
51_126,4,high_growth,75
51_127,4,high_growth,75
51_128,4,high_growth,75
51_129,4,high_growth,75
51_13,4,high_growth,75
51_130,4,high_growth,75
51_131,4,high_growth,75
51_132,4,high_growth,75
51_133,4,high_growth,75
51_134,4,high_growth,75
51_135,4,high_growth,75
51_136,4,high_growth,75
51_137,4,high_growth,75
51_138,4,high_growth,75
51_139,4,high_growth,75
51_14,1,high_growth,75
51_140,4,high_growth,75
51_141,4,high_growth,75
51_142,4,high_growth,75
51_143,1,high_growth,75
51_144,4,high_growth,75
51_145,4,high_growth,75
51_146,4,high_growth,75
51_147,4,high_growth,75
51_148,4,high_growth,75
51_149,1,high_growth,75
51_15,4,high_growth,75
51_150,1,high_growth,75
51_151,4,high_growth,75
51_152,4,high_growth,75
51_153,4,high_growth,75
51_154,4,high_growth,75
51_155,4,high_growth,75
51_156,4,high_growth,75
51_157,4,high_growth,75
51_158,4,high_growth,75
51_159,4,high_growth,75
51_16,1,high_growth,75
51_160,4,high_growth,75
51_161,4,high_growth,75
51_162,4,high_growth,75
51_163,4,high_growth,75
51_164,1,high_growth,75
51_165,4,high_growth,75
51_166,1,high_growth,75
51_167,4,high_growth,75
51_168,1,high_growth,75
51_169,1,high_growth,75
51_17,4,high_growth,75
51_170,4,high_growth,75
51_171,4,high_growth,75
51_172,4,high_growth,75
51_173,1,high_growth,75
51_174,4,high_growth,75
51_175,4,high_growth,75
51_176,4,high_growth,75
51_177,4,high_growth,75
51_178,4,high_growth,75
51_179,4,high_growth,75
51_18,4,high_growth,75
51_180,4,high_growth,75
51_181,4,high_growth,75
51_182,4,high_growth,75
51_183,4,high_growth,75
51_184,4,high_growth,75
51_185,3,high_growth,75
51_186,1,high_growth,75
51_187,4,high_growth,75
51_188,1,high_growth,75
51_189,4,high_growth,75
51_19,1,high_growth,75
51_190,4,high_growth,75
51_191,4,high_growth,75
51_192,4,high_growth,75
51_193,4,high_growth,75
51_194,4,high_growth,75
51_195,4,high_growth,75
51_196,4,high_growth,75
51_197,3,high_growth,75
51_198,4,high_growth,75
51_199,4,high_growth,75
51_2,1,high_growth,75
51_20,4,high_growth,75
51_200,4,high_growth,75
51_201,4,high_growth,75
51_202,4,high_growth,75
51_203,4,high_growth,75
51_204,4,high_growth,75
51_205,4,high_growth,75
51_21,4,high_growth,75
51_22,4,high_growth,75
51_23,1,high_growth,75
51_24,1,high_growth,75
51_25,1,high_growth,75
51_26,4,high_growth,75
51_27,4,high_growth,75
51_28,4,high_growth,75
51_29,1,high_growth,75
51_3,4,high_growth,75
51_30,1,high_growth,75
51_31,4,high_growth,75
51_32,1,high_growth,75
51_33,4,high_growth,75
51_34,4,high_growth,75
51_35,4,high_growth,75
51_36,1,high_growth,75
51_37,1,high_growth,75
51_38,4,high_growth,75
51_39,1,high_growth,75
51_4,4,high_growth,75
51_40,1,high_growth,75
51_41,4,high_growth,75
51_42,4,high_growth,75
51_43,4,high_growth,75
51_44,1,high_growth,75
51_45,1,high_growth,75
51_46,4,high_growth,75
51_47,1,high_growth,75
51_48,4,high_growth,75
51_49,1,high_growth,75
51_5,1,high_growth,75
51_50,1,high_growth,75
51_51,4,high_growth,75
51_52,4,high_growth,75
51_53,4,high_growth,75
51_54,4,high_growth,75
51_55,4,high_growth,75
51_56,4,high_growth,75
51_57,4,high_growth,75
51_58,4,high_growth,75
51_59,4,high_growth,75
51_6,4,high_growth,75
51_60,4,high_growth,75
51_61,1,high_growth,75
51_62,4,high_growth,75
51_63,1,high_growth,75
51_64,4,high_growth,75
51_65,4,high_growth,75
51_66,4,high_growth,75
51_67,1,high_growth,75
51_68,1,high_growth,75
51_69,1,high_growth,75
51_7,4,high_growth,75
51_70,4,high_growth,75
51_71,4,high_growth,75
51_72,4,high_growth,75
51_73,4,high_growth,75
51_74,4,high_growth,75
51_75,1,high_growth,75
51_76,4,high_growth,75
51_77,4,high_growth,75
51_78,4,high_growth,75
51_79,4,high_growth,75
51_8,1,high_growth,75
51_80,1,high_growth,75
51_81,4,high_growth,75
51_82,1,high_growth,75
51_83,4,high_growth,75
51_84,4,high_growth,75
51_85,4,high_growth,75
51_86,1,high_growth,75
51_87,4,high_growth,75
51_88,4,high_growth,75
51_89,4,high_growth,75
51_9,1,high_growth,75
51_90,4,high_growth,75
51_91,1,high_growth,75
51_92,4,high_growth,75
51_93,4,high_growth,75
51_94,1,high_growth,75
51_95,1,high_growth,75
51_96,4,high_growth,75
51_97,4,high_growth,75
51_98,1,high_growth,75
51_99,4,high_growth,75
53_0,1,high_growth,75
53_1,1,high_growth,75
53_10,5,high_growth,75
53_11,5,high_growth,75
53_12,1,high_growth,75
53_13,5,high_growth,75
53_14,5,high_growth,75
53_15,1,high_growth,75
53_16,5,high_growth,75
53_17,5,high_growth,75
53_18,5,high_growth,75
53_19,5,high_growth,75
53_2,1,high_growth,75
53_20,5,high_growth,75
53_21,1,high_growth,75
53_22,1,high_growth,75
53_23,1,high_growth,75
53_24,5,high_growth,75
53_25,5,high_growth,75
53_26,5,high_growth,75
53_27,5,high_growth,75
53_28,1,high_growth,75
53_29,1,high_growth,75
53_3,1,high_growth,75
53_30,1,high_growth,75
53_4,5,high_growth,75
53_5,1,high_growth,75
53_6,1,high_growth,75
53_7,5,high_growth,75
53_8,1,high_growth,75
53_9,1,high_growth,75
56_0,5,high_growth,75
56_1,5,high_growth,75
56_10,5,high_growth,75
56_2,5,high_growth,75
56_3,5,high_growth,75
56_4,5,high_growth,75
56_5,5,high_growth,75
56_6,5,high_growth,75
56_7,5,high_growth,75
56_8,5,high_growth,75
56_9,5,high_growth,75
1_0,1,high_growth,100
1_1,3,high_growth,100
1_2,1,high_growth,100
1_3,1,high_growth,100
1_4,1,high_growth,100
1_5,1,high_growth,100
1_6,1,high_growth,100
1_7,1,high_growth,100
1_8,1,high_growth,100
4_0,5,high_growth,100
4_1,5,high_growth,100
4_10,5,high_growth,100
4_11,5,high_growth,100
4_12,5,high_growth,100
4_13,5,high_growth,100
4_14,5,high_growth,100
4_15,5,high_growth,100
4_16,5,high_growth,100
4_17,5,high_growth,100
4_18,5,high_growth,100
4_19,5,high_growth,100
4_2,5,high_growth,100
4_20,5,high_growth,100
4_21,5,high_growth,100
4_22,5,high_growth,100
4_23,5,high_growth,100
4_24,5,high_growth,100
4_25,5,high_growth,100
4_26,5,high_growth,100
4_27,5,high_growth,100
4_28,5,high_growth,100
4_29,5,high_growth,100
4_3,5,high_growth,100
4_30,5,high_growth,100
4_31,5,high_growth,100
4_32,5,high_growth,100
4_33,5,high_growth,100
4_34,5,high_growth,100
4_35,5,high_growth,100
4_36,5,high_growth,100
4_37,5,high_growth,100
4_4,5,high_growth,100
4_5,5,high_growth,100
4_6,5,high_growth,100
4_7,5,high_growth,100
4_8,5,high_growth,100
4_9,5,high_growth,100
6_0,3,high_growth,100
6_1,3,high_growth,100
6_10,2,high_growth,100
6_11,3,high_growth,100
6_12,2,high_growth,100
6_13,2,high_growth,100
6_14,3,high_growth,100
6_15,2,high_growth,100
6_16,2,high_growth,100
6_17,3,high_growth,100
6_18,3,high_growth,100
6_19,2,high_growth,100
6_2,3,high_growth,100
6_20,3,high_growth,100
6_21,3,high_growth,100
6_22,3,high_growth,100
6_23,3,high_growth,100
6_24,3,high_growth,100
6_25,3,high_growth,100
6_26,2,high_growth,100
6_27,3,high_growth,100
6_28,2,high_growth,100
6_29,2,high_growth,100
6_3,2,high_growth,100
6_30,2,high_growth,100
6_31,3,high_growth,100
6_32,2,high_growth,100
6_33,2,high_growth,100
6_34,3,high_growth,100
6_35,3,high_growth,100
6_36,3,high_growth,100
6_37,3,high_growth,100
6_38,2,high_growth,100
6_39,2,high_growth,100
6_4,2,high_growth,100
6_40,2,high_growth,100
6_41,3,high_growth,100
6_42,3,high_growth,100
6_43,2,high_growth,100
6_44,3,high_growth,100
6_45,3,high_growth,100
6_46,3,high_growth,100
6_47,3,high_growth,100
6_48,3,high_growth,100
6_49,2,high_growth,100
6_5,2,high_growth,100
6_50,3,high_growth,100
6_51,3,high_growth,100
6_52,3,high_growth,100
6_53,3,high_growth,100
6_54,3,high_growth,100
6_55,3,high_growth,100
6_6,3,high_growth,100
6_7,3,high_growth,100
6_8,2,high_growth,100
6_9,3,high_growth,100
8_0,5,high_growth,100
8_1,5,high_growth,100
8_2,5,high_growth,100
8_3,5,high_growth,100
8_4,5,high_growth,100
8_5,5,high_growth,100
8_6,5,high_growth,100
8_7,5,high_growth,100
8_8,5,high_growth,100
9_0,1,high_growth,100
12_0,5,high_growth,100
12_1,5,high_growth,100
12_2,5,high_growth,100
12_3,5,high_growth,100
12_4,5,high_growth,100
12_5,5,high_growth,100
12_6,5,high_growth,100
12_7,2,high_growth,100
13_0,2,high_growth,100
13_1,2,high_growth,100
13_10,2,high_growth,100
13_11,2,high_growth,100
13_12,2,high_growth,100
13_13,2,high_growth,100
13_14,2,high_growth,100
13_15,2,high_growth,100
13_16,3,high_growth,100
13_17,3,high_growth,100
13_18,2,high_growth,100
13_19,3,high_growth,100
13_2,2,high_growth,100
13_20,3,high_growth,100
13_21,3,high_growth,100
13_22,3,high_growth,100
13_23,2,high_growth,100
13_24,3,high_growth,100
13_25,3,high_growth,100
13_26,3,high_growth,100
13_27,2,high_growth,100
13_28,2,high_growth,100
13_29,3,high_growth,100
13_3,3,high_growth,100
13_30,3,high_growth,100
13_31,3,high_growth,100
13_32,2,high_growth,100
13_33,3,high_growth,100
13_34,3,high_growth,100
13_35,2,high_growth,100
13_36,3,high_growth,100
13_4,3,high_growth,100
13_5,3,high_growth,100
13_6,3,high_growth,100
13_7,2,high_growth,100
13_8,2,high_growth,100
13_9,2,high_growth,100
17_0,4,high_growth,100
17_1,4,high_growth,100
17_10,4,high_growth,100
17_11,4,high_growth,100
17_12,4,high_growth,100
17_13,4,high_growth,100
17_14,4,high_growth,100
17_15,4,high_growth,100
17_16,4,high_growth,100
17_17,4,high_growth,100
17_18,4,high_growth,100
17_19,4,high_growth,100
17_2,4,high_growth,100
17_20,5,high_growth,100
17_21,5,high_growth,100
17_22,5,high_growth,100
17_23,5,high_growth,100
17_24,5,high_growth,100
17_25,5,high_growth,100
17_26,5,high_growth,100
17_27,5,high_growth,100
17_28,5,high_growth,100
17_29,5,high_growth,100
17_3,4,high_growth,100
17_30,5,high_growth,100
17_31,5,high_growth,100
17_32,5,high_growth,100
17_33,5,high_growth,100
17_34,5,high_growth,100
17_35,5,high_growth,100
17_36,5,high_growth,100
17_37,5,high_growth,100
17_38,5,high_growth,100
17_39,5,high_growth,100
17_4,4,high_growth,100
17_40,5,high_growth,100
17_41,5,high_growth,100
17_42,5,high_growth,100
17_43,5,high_growth,100
17_44,5,high_growth,100
17_5,4,high_growth,100
17_6,4,high_growth,100
17_7,4,high_growth,100
17_8,4,high_growth,100
17_9,4,high_growth,100
18_0,4,high_growth,100
19_0,1,high_growth,100
19_1,2,high_growth,100
19_10,1,high_growth,100
19_11,1,high_growth,100
19_12,1,high_growth,100
19_13,1,high_growth,100
19_14,1,high_growth,100
19_15,1,high_growth,100
19_16,1,high_growth,100
19_17,1,high_growth,100
19_18,1,high_growth,100
19_19,1,high_growth,100
19_2,1,high_growth,100
19_20,1,high_growth,100
19_21,1,high_growth,100
19_22,1,high_growth,100
19_23,1,high_growth,100
19_24,1,high_growth,100
19_25,1,high_growth,100
19_26,1,high_growth,100
19_27,2,high_growth,100
19_28,2,high_growth,100
19_29,1,high_growth,100
19_3,1,high_growth,100
19_30,1,high_growth,100
19_31,1,high_growth,100
19_32,1,high_growth,100
19_33,1,high_growth,100
19_34,1,high_growth,100
19_35,1,high_growth,100
19_36,1,high_growth,100
19_4,1,high_growth,100
19_5,1,high_growth,100
19_6,1,high_growth,100
19_7,1,high_growth,100
19_8,1,high_growth,100
19_9,1,high_growth,100
21_0,1,high_growth,100
21_1,1,high_growth,100
21_2,5,high_growth,100
21_3,5,high_growth,100
21_4,5,high_growth,100
21_5,5,high_growth,100
21_6,5,high_growth,100
21_7,5,high_growth,100
21_8,5,high_growth,100
25_0,3,high_growth,100
25_1,3,high_growth,100
25_2,3,high_growth,100
25_3,3,high_growth,100
25_4,3,high_growth,100
25_5,3,high_growth,100
26_0,1,high_growth,100
26_1,1,high_growth,100
26_2,1,high_growth,100
27_0,5,high_growth,100
27_1,5,high_growth,100
27_2,5,high_growth,100
27_3,2,high_growth,100
27_4,2,high_growth,100
29_0,1,high_growth,100
29_1,1,high_growth,100
29_2,1,high_growth,100
29_3,1,high_growth,100
29_4,1,high_growth,100
30_0,2,high_growth,100
30_1,2,high_growth,100
30_2,2,high_growth,100
31_0,1,high_growth,100
31_1,1,high_growth,100
31_10,1,high_growth,100
31_11,2,high_growth,100
31_12,2,high_growth,100
31_13,1,high_growth,100
31_14,2,high_growth,100
31_15,1,high_growth,100
31_16,2,high_growth,100
31_17,1,high_growth,100
31_18,1,high_growth,100
31_19,1,high_growth,100
31_2,2,high_growth,100
31_20,1,high_growth,100
31_21,2,high_growth,100
31_22,1,high_growth,100
31_23,2,high_growth,100
31_3,2,high_growth,100
31_4,1,high_growth,100
31_5,2,high_growth,100
31_6,2,high_growth,100
31_7,2,high_growth,100
31_8,1,high_growth,100
31_9,2,high_growth,100
32_0,1,high_growth,100
32_1,1,high_growth,100
32_10,1,high_growth,100
32_11,1,high_growth,100
32_12,1,high_growth,100
32_13,1,high_growth,100
32_14,1,high_growth,100
32_15,1,high_growth,100
32_16,1,high_growth,100
32_17,1,high_growth,100
32_18,1,high_growth,100
32_19,1,high_growth,100
32_2,1,high_growth,100
32_3,1,high_growth,100
32_4,1,high_growth,100
32_5,1,high_growth,100
32_6,1,high_growth,100
32_7,1,high_growth,100
32_8,1,high_growth,100
32_9,1,high_growth,100
34_0,5,high_growth,100
34_1,5,high_growth,100
34_10,5,high_growth,100
34_11,5,high_growth,100
34_12,5,high_growth,100
34_13,5,high_growth,100
34_14,5,high_growth,100
34_15,1,high_growth,100
34_16,1,high_growth,100
34_17,1,high_growth,100
34_18,1,high_growth,100
34_19,1,high_growth,100
34_2,5,high_growth,100
34_20,1,high_growth,100
34_21,1,high_growth,100
34_22,1,high_growth,100
34_23,1,high_growth,100
34_3,5,high_growth,100
34_4,5,high_growth,100
34_5,1,high_growth,100
34_6,1,high_growth,100
34_7,5,high_growth,100
34_8,1,high_growth,100
34_9,1,high_growth,100
35_0,4,high_growth,100
35_1,4,high_growth,100
36_0,5,high_growth,100
36_1,5,high_growth,100
36_10,5,high_growth,100
36_11,1,high_growth,100
36_12,1,high_growth,100
36_13,1,high_growth,100
36_14,1,high_growth,100
36_15,1,high_growth,100
36_16,1,high_growth,100
36_17,1,high_growth,100
36_18,1,high_growth,100
36_19,1,high_growth,100
36_2,5,high_growth,100
36_20,1,high_growth,100
36_21,5,high_growth,100
36_22,1,high_growth,100
36_23,5,high_growth,100
36_3,5,high_growth,100
36_4,5,high_growth,100
36_5,5,high_growth,100
36_6,5,high_growth,100
36_7,1,high_growth,100
36_8,5,high_growth,100
36_9,5,high_growth,100
37_0,4,high_growth,100
37_1,4,high_growth,100
37_10,4,high_growth,100
37_11,4,high_growth,100
37_12,4,high_growth,100
37_13,5,high_growth,100
37_14,4,high_growth,100
37_15,5,high_growth,100
37_2,4,high_growth,100
37_3,4,high_growth,100
37_4,4,high_growth,100
37_5,4,high_growth,100
37_6,4,high_growth,100
37_7,4,high_growth,100
37_8,4,high_growth,100
37_9,4,high_growth,100
38_0,3,high_growth,100
38_1,2,high_growth,100
38_10,2,high_growth,100
38_11,2,high_growth,100
38_12,2,high_growth,100
38_13,2,high_growth,100
38_14,2,high_growth,100
38_15,2,high_growth,100
38_16,2,high_growth,100
38_17,2,high_growth,100
38_18,2,high_growth,100
38_19,2,high_growth,100
38_2,2,high_growth,100
38_20,2,high_growth,100
38_21,2,high_growth,100
38_22,3,high_growth,100
38_3,2,high_growth,100
38_4,2,high_growth,100
38_5,2,high_growth,100
38_6,2,high_growth,100
38_7,2,high_growth,100
38_8,2,high_growth,100
38_9,2,high_growth,100
39_0,3,high_growth,100
39_1,3,high_growth,100
39_10,3,high_growth,100
39_11,3,high_growth,100
39_12,3,high_growth,100
39_13,3,high_growth,100
39_2,3,high_growth,100
39_3,3,high_growth,100
39_4,3,high_growth,100
39_5,3,high_growth,100
39_6,3,high_growth,100
39_7,3,high_growth,100
39_8,3,high_growth,100
39_9,3,high_growth,100
40_0,2,high_growth,100
40_1,2,high_growth,100
40_2,2,high_growth,100
40_3,2,high_growth,100
40_4,2,high_growth,100
40_5,2,high_growth,100
40_6,2,high_growth,100
41_0,3,high_growth,100
41_1,3,high_growth,100
41_10,1,high_growth,100
41_11,3,high_growth,100
41_12,1,high_growth,100
41_13,1,high_growth,100
41_14,1,high_growth,100
41_15,1,high_growth,100
41_16,1,high_growth,100
41_17,1,high_growth,100
41_18,1,high_growth,100
41_19,1,high_growth,100
41_2,3,high_growth,100
41_20,1,high_growth,100
41_21,1,high_growth,100
41_22,3,high_growth,100
41_23,3,high_growth,100
41_24,1,high_growth,100
41_25,1,high_growth,100
41_26,1,high_growth,100
41_27,1,high_growth,100
41_28,1,high_growth,100
41_29,1,high_growth,100
41_3,1,high_growth,100
41_30,1,high_growth,100
41_31,1,high_growth,100
41_32,1,high_growth,100
41_33,3,high_growth,100
41_34,1,high_growth,100
41_35,1,high_growth,100
41_36,3,high_growth,100
41_37,1,high_growth,100
41_38,3,high_growth,100
41_4,1,high_growth,100
41_5,1,high_growth,100
41_6,1,high_growth,100
41_7,1,high_growth,100
41_8,1,high_growth,100
41_9,1,high_growth,100
42_0,4,high_growth,100
42_1,4,high_growth,100
42_10,4,high_growth,100
42_11,4,high_growth,100
42_12,4,high_growth,100
42_13,4,high_growth,100
42_14,4,high_growth,100
42_15,4,high_growth,100
42_16,4,high_growth,100
42_17,4,high_growth,100
42_18,4,high_growth,100
42_19,4,high_growth,100
42_2,4,high_growth,100
42_20,4,high_growth,100
42_21,4,high_growth,100
42_22,4,high_growth,100
42_23,4,high_growth,100
42_24,4,high_growth,100
42_25,4,high_growth,100
42_26,4,high_growth,100
42_27,4,high_growth,100
42_3,4,high_growth,100
42_4,4,high_growth,100
42_5,4,high_growth,100
42_6,4,high_growth,100
42_7,4,high_growth,100
42_8,4,high_growth,100
42_9,4,high_growth,100
45_0,3,high_growth,100
45_1,3,high_growth,100
45_10,3,high_growth,100
45_11,3,high_growth,100
45_2,3,high_growth,100
45_3,3,high_growth,100
45_4,3,high_growth,100
45_5,3,high_growth,100
45_6,3,high_growth,100
45_7,3,high_growth,100
45_8,3,high_growth,100
45_9,3,high_growth,100
47_0,5,high_growth,100
47_1,5,high_growth,100
47_2,5,high_growth,100
47_3,5,high_growth,100
47_4,5,high_growth,100
47_5,5,high_growth,100
47_6,5,high_growth,100
47_7,5,high_growth,100
48_0,4,high_growth,100
48_1,4,high_growth,100
48_10,4,high_growth,100
48_100,4,high_growth,100
48_101,4,high_growth,100
48_102,4,high_growth,100
48_103,4,high_growth,100
48_104,4,high_growth,100
48_105,4,high_growth,100
48_106,4,high_growth,100
48_107,4,high_growth,100
48_108,4,high_growth,100
48_109,4,high_growth,100
48_11,4,high_growth,100
48_110,4,high_growth,100
48_111,4,high_growth,100
48_112,4,high_growth,100
48_113,4,high_growth,100
48_114,4,high_growth,100
48_115,4,high_growth,100
48_116,4,high_growth,100
48_117,4,high_growth,100
48_118,4,high_growth,100
48_119,4,high_growth,100
48_12,4,high_growth,100
48_120,4,high_growth,100
48_121,4,high_growth,100
48_122,4,high_growth,100
48_123,4,high_growth,100
48_124,4,high_growth,100
48_125,4,high_growth,100
48_126,4,high_growth,100
48_127,4,high_growth,100
48_128,4,high_growth,100
48_129,4,high_growth,100
48_13,4,high_growth,100
48_130,4,high_growth,100
48_131,4,high_growth,100
48_132,4,high_growth,100
48_14,4,high_growth,100
48_15,4,high_growth,100
48_16,4,high_growth,100
48_17,4,high_growth,100
48_18,4,high_growth,100
48_19,4,high_growth,100
48_2,4,high_growth,100
48_20,4,high_growth,100
48_21,4,high_growth,100
48_22,4,high_growth,100
48_23,4,high_growth,100
48_24,4,high_growth,100
48_25,4,high_growth,100
48_26,4,high_growth,100
48_27,4,high_growth,100
48_28,4,high_growth,100
48_29,4,high_growth,100
48_3,4,high_growth,100
48_30,4,high_growth,100
48_31,4,high_growth,100
48_32,4,high_growth,100
48_33,4,high_growth,100
48_34,4,high_growth,100
48_35,4,high_growth,100
48_36,4,high_growth,100
48_37,4,high_growth,100
48_38,4,high_growth,100
48_39,4,high_growth,100
48_4,4,high_growth,100
48_40,4,high_growth,100
48_41,4,high_growth,100
48_42,4,high_growth,100
48_43,4,high_growth,100
48_44,4,high_growth,100
48_45,4,high_growth,100
48_46,4,high_growth,100
48_47,4,high_growth,100
48_48,4,high_growth,100
48_49,4,high_growth,100
48_5,4,high_growth,100
48_50,4,high_growth,100
48_51,4,high_growth,100
48_52,4,high_growth,100
48_53,4,high_growth,100
48_54,4,high_growth,100
48_55,4,high_growth,100
48_56,4,high_growth,100
48_57,4,high_growth,100
48_58,4,high_growth,100
48_59,4,high_growth,100
48_6,4,high_growth,100
48_60,4,high_growth,100
48_61,4,high_growth,100
48_62,4,high_growth,100
48_63,4,high_growth,100
48_64,4,high_growth,100
48_65,4,high_growth,100
48_66,4,high_growth,100
48_67,4,high_growth,100
48_68,4,high_growth,100
48_69,4,high_growth,100
48_7,4,high_growth,100
48_70,4,high_growth,100
48_71,4,high_growth,100
48_72,4,high_growth,100
48_73,4,high_growth,100
48_74,4,high_growth,100
48_75,4,high_growth,100
48_76,4,high_growth,100
48_77,4,high_growth,100
48_78,4,high_growth,100
48_79,4,high_growth,100
48_8,4,high_growth,100
48_80,4,high_growth,100
48_81,4,high_growth,100
48_82,4,high_growth,100
48_83,4,high_growth,100
48_84,4,high_growth,100
48_85,4,high_growth,100
48_86,4,high_growth,100
48_87,4,high_growth,100
48_88,4,high_growth,100
48_89,4,high_growth,100
48_9,4,high_growth,100
48_90,4,high_growth,100
48_91,4,high_growth,100
48_92,4,high_growth,100
48_93,4,high_growth,100
48_94,4,high_growth,100
48_95,4,high_growth,100
48_96,4,high_growth,100
48_97,4,high_growth,100
48_98,4,high_growth,100
48_99,4,high_growth,100
49_0,3,high_growth,100
49_1,3,high_growth,100
49_10,3,high_growth,100
49_11,3,high_growth,100
49_12,3,high_growth,100
49_13,3,high_growth,100
49_14,3,high_growth,100
49_2,3,high_growth,100
49_3,3,high_growth,100
49_4,3,high_growth,100
49_5,3,high_growth,100
49_6,3,high_growth,100
